seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280911,3,shared,boundary,constant,12,12,760.3049065916836,9123.658879100203,0.019003599998541176,369,6947.658879100204,1770.0,337.0,45.0,24.0,12,25,full_coverage,5,5
20280911,3,B1,cluster,smooth,12,12,839.3392351307211,10072.070821568654,0.01872420000290731,248,8656.070821568654,1120.0,200.0,72.0,24.0,12,25,full_coverage,,
20280911,3,shared,cluster,smooth,12,12,624.5366693977053,7494.440032772463,0.029667000002518762,238,6108.440032772463,1120.0,200.0,42.0,24.0,12,25,full_coverage,10,10
20280911,3,B1,radius_min,spatial,12,12,752.152961482237,9025.835537786843,0.012420799997926224,290,7322.835537786844,1380.0,257.0,42.0,24.0,12,25,full_coverage,,
20280911,3,shared,radius_min,spatial,12,12,688.6283617352441,8263.540340822929,0.022374899999704212,306,6483.540340822929,1430.0,266.0,60.0,24.0,12,25,full_coverage,10,10
20280911,3,B1,all_directional,constant,12,12,861.3614115545719,10336.336938654862,0.018669299999601208,286,8718.336938654862,1260.0,232.0,102.0,24.0,12,25,full_coverage,,
20280911,3,shared,all_directional,constant,12,12,752.4964424745461,9029.957309694553,0.034311600000364706,287,7391.957309694555,1290.0,237.0,87.0,24.0,12,25,full_coverage,13,11
20280911,3,B1,random,smooth,12,12,859.2067544283996,10310.481053140795,0.01996030000009341,283,8701.481053140795,1260.0,232.0,93.0,24.0,12,25,full_coverage,,
20280911,3,shared,random,smooth,12,12,763.7643279816244,9165.171935779494,0.029988800000865012,284,7540.171935779494,1285.0,235.0,81.0,24.0,12,25,full_coverage,12,10
20280912,3,B1,boundary,constant,16,16,521.6552479213318,8346.483966741309,0.02120719999948051,284,6729.483966741311,1245.0,235.0,105.0,32.0,16,21,count_upper_bound,,
20280912,3,shared,boundary,constant,16,16,488.67629755990663,7818.820760958506,0.025961999999708496,281,6206.820760958506,1255.0,235.0,90.0,32.0,16,21,count_upper_bound,8,8
